locus	stress	time	resolution	chr	start	end	control24	stress24	delta24	controlCHH	stressCHH	deltaCHH	mid
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526400	14526500	0.0	0.0	0.0	0.0215175565175565	0.013174603174603202	-0.0083429533429533	14526450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526500	14526600	0.0	0.0	0.0	0.0363501683501683	0.0434715284715284	0.0071213601213601	14526550.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14519500	14520000	0.0	0.0	0.0	0.0284906223698535	0.0212247994675932	-0.0072658229022603	14519750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14520000	14520500	0.0	0.0	0.0	0.0212257331653421	0.027996571051486	0.0067708378861439	14520250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14520500	14521000	0.0	0.0	0.0	0.0378234905109991	0.0153562075784297	-0.0224672829325694	14520750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14521000	14521500	0.0	0.0	0.0	0.0290529387423151	0.0277438475467265	-0.0013090911955886	14521250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14521500	14522000	0.0	0.0	0.0	0.0410300227304311	0.022252535921410996	-0.0187774868090201	14521750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14522000	14522500	0.0	0.0	0.0	0.0397639002167987	0.0252640583872255	-0.0144998418295732	14522250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14522500	14523000	4.3734314217	3.7615469898000002	-0.6118844319	0.3752785455307728	0.3000388397441265	-0.0752397057866463	14522750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14523000	14523500	3.8320155569	2.8339428679000003	-0.998072689	0.6183138489208634	0.4830924124818621	-0.1352214364390013	14523250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14523500	14524000	1.0279943811	0.23148833260000012	-0.7965060485	0.1151884012891475	0.08160920754204329	-0.0335791937471042	14523750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14524000	14524500	0.0	0.0	0.0	0.0347756420265041	0.0255457505457506	-0.0092298914807535	14524250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14524500	14525000	0.3820803677	0.07650486549999996	-0.3055755022	0.0214979386878066	0.0239590781257447	0.0024611394379381	14524750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14525000	14525500	3.0791766802	3.5867424695	0.5075657893	0.1368305794362132	0.018203292713096605	-0.1186272867231166	14525250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14525500	14526000	0.9241558342	0.4885032434	-0.4356525908	0.0355803693004979	0.0272875731934512	-0.0082927961070467	14525750.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14526000	14526500	0.0	0.0	0.0	0.0159143148897247	0.0294688498752098	0.0135545349854851	14526250.0
LHB1B2_RWA3_heat_loss	heat	6h	500	2	14526500	14527000	0.0	0.0	0.0	0.0367856001418092	0.025026761813148196	-0.011758838328661	14526750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14519500	14520000	0.0	0.0	0.0	0.0284906223698535	0.0352916017369463	0.0068009793670928	14519750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14520000	14520500	0.0	0.0	0.0	0.0212257331653421	0.020910280802435	-0.0003154523629071	14520250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14520500	14521000	0.0	0.0	0.0	0.0378234905109991	0.0224241077463021	-0.015399382764697	14520750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14521000	14521500	0.0	0.0	0.0	0.0290529387423151	0.0301127921948589	0.0010598534525438	14521250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14521500	14522000	0.0	0.0	0.0	0.0410300227304311	0.036718869664606094	-0.004311153065825	14521750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14522000	14522500	0.0	0.0	0.0	0.0397639002167987	0.0322025613898992	-0.0075613388268995	14522250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14522500	14523000	4.3734314217	3.7615469898000002	-0.6118844319	0.3752785455307728	0.3223894972114569	-0.0528890483193159	14522750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14523000	14523500	3.8320155569	2.8339428679000003	-0.998072689	0.6183138489208634	0.49221523756480917	-0.1260986113560542	14523250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14523500	14524000	1.0279943811	0.23148833260000012	-0.7965060485	0.1151884012891475	0.07936064398350509	-0.0358277573056424	14523750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14524000	14524500	0.0	0.0	0.0	0.0347756420265041	0.026615603647689202	-0.0081600383788149	14524250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14524500	14525000	0.3820803677	0.07650486549999996	-0.3055755022	0.0214979386878066	0.0190670025565658	-0.0024309361312408	14524750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14525000	14525500	3.0791766802	3.5867424695	0.5075657893	0.1368305794362132	0.00896057347670251	-0.1278700059595107	14525250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14525500	14526000	0.9241558342	0.4885032434	-0.4356525908	0.0355803693004979	0.0219064340840373	-0.0136739352164606	14525750.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14526000	14526500	0.0	0.0	0.0	0.0159143148897247	0.0230604507312157	0.007146135841491	14526250.0
LHB1B2_RWA3_heat_loss	heat	12h	500	2	14526500	14527000	0.0	0.0	0.0	0.0367856001418092	0.021539739155551497	-0.0152458609862577	14526750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14519500	14520000	0.0	0.0	0.0	0.0284906223698535	0.0194082874266858	-0.0090823349431677	14519750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14520000	14520500	0.0	0.0	0.0	0.0212257331653421	0.025034605156045	0.0038088719907029	14520250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14520500	14521000	0.0	0.0	0.0	0.0378234905109991	0.0160504473476909	-0.0217730431633082	14520750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14521000	14521500	0.0	0.0	0.0	0.0290529387423151	0.021431269587325497	-0.0076216691549896	14521250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14521500	14522000	0.0	0.0	0.0	0.0410300227304311	0.0207312355291505	-0.0202987872012806	14521750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14522000	14522500	0.0	0.0	0.0	0.0397639002167987	0.018462409397810603	-0.0213014908189881	14522250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14522500	14523000	4.3734314217	3.7615469898000002	-0.6118844319	0.3752785455307728	0.3244647531494479	-0.0508137923813249	14522750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14523000	14523500	3.8320155569	2.8339428679000003	-0.998072689	0.6183138489208634	0.406027787051337	-0.2122860618695264	14523250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14523500	14524000	1.0279943811	0.23148833260000012	-0.7965060485	0.1151884012891475	0.062290242758899494	-0.052898158530248	14523750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14524000	14524500	0.0	0.0	0.0	0.0347756420265041	0.025091991094664902	-0.0096836509318392	14524250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14524500	14525000	0.3820803677	0.07650486549999996	-0.3055755022	0.0214979386878066	0.029882949019211	0.0083850103314044	14524750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14525000	14525500	3.0791766802	3.5867424695	0.5075657893	0.1368305794362132	0.018219935201067308	-0.1186106442351459	14525250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14525500	14526000	0.9241558342	0.4885032434	-0.4356525908	0.0355803693004979	0.028495561485441898	-0.007084807815056	14525750.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14526000	14526500	0.0	0.0	0.0	0.0159143148897247	0.0308534848203885	0.0149391699306638	14526250.0
LHB1B2_RWA3_heat_loss	heat	24h	500	2	14526500	14527000	0.0	0.0	0.0	0.0367856001418092	0.033825132655787696	-0.0029604674860215	14526750.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	100	1	19704200	19704300	1.2196021149999998	0.0	-1.2196021149999998	0.1159420289855072	0.4666666666666667	0.3507246376811594	19704250.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	100	1	19704300	19704400	10.88174066	22.86786342	11.98612276	0.217391304347826	0.4666666666666667	0.2492753623188406	19704350.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	100	1	19706700	19706800	0.863189315	0.0	-0.863189315	0.0	0.0153846153846153	0.0153846153846153	19706750.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	100	1	19704200	19704300	5.143697115	0.0	-5.143697115	0.1159420289855072	0.4666666666666667	0.3507246376811594	19704250.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	100	1	19704300	19704400	8.39544687	33.42011671	25.02466984	0.217391304347826	0.4666666666666667	0.2492753623188406	19704350.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	100	1	19706700	19706800	0.0	0.0	0.0	0.0	0.0153846153846153	0.0153846153846153	19706750.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	500	1	19704000	19704500	12.10134277	22.86786342	10.76652065	0.1413043478260869	0.4666666666666667	0.3253623188405797	19704250.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	500	1	19706000	19706500	1.116577575	0.0	-1.116577575	0.0310077519379844	0.0815217391304347	0.0505139871924502	19706250.0
AT1TE65110_65115_pathogen_gain	pathogen	6h	500	1	19706500	19707000	1.116577575	0.0	-1.116577575	0.0151515151515151	0.0117647058823529	-0.0033868092691622	19706750.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	500	1	19704000	19704500	13.539143985	33.42011671	19.880972725	0.1413043478260869	0.4666666666666667	0.3253623188405797	19704250.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	500	1	19706000	19706500	0.0	0.0	0.0	0.0310077519379844	0.0815217391304347	0.0505139871924502	19706250.0
AT1TE65110_65115_pathogen_gain	pathogen	14h	500	1	19706500	19707000	0.0	2.22800778	2.22800778	0.0151515151515151	0.0117647058823529	-0.0033868092691622	19706750.0
NIP4_pathogen_loss	pathogen	6h	100	5	15048300	15048400	54.06037074	12.49082337	-41.56954737	0.6463414634146342	0.2285714285714285	-0.4177700348432056	15048350.0
NIP4_pathogen_loss	pathogen	14h	100	5	15048300	15048400	62.96936992	45.36954669	-17.59982323	0.6463414634146342	0.2285714285714285	-0.4177700348432056	15048350.0
NIP4_pathogen_loss	pathogen	6h	500	5	15048000	15048500	54.313759000000005	12.49082337	-41.82293563	0.2446351931330472	0.0439024390243902	-0.2007327541086569	15048250.0
NIP4_pathogen_loss	pathogen	14h	500	5	15048000	15048500	62.96936992	45.36954669	-17.59982323	0.2446351931330472	0.0439024390243902	-0.2007327541086569	15048250.0
