context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CHG	loss	GO:0090304	nucleic acid metabolic process	7	AT1G66730;AT2G36490;AT2G39140;AT3G16680;AT5G39770;AT5G39920;AT5G49010	61.85	6.785093956608111	0.11317704122877931	1.0	200	188	200	1.0
CHG	loss	GO:0090351	seedling development	3	AT1G66730;AT1G80340;AT2G48130	5.24	2.354230235129945	0.5725190839694656	0.9104477611940298	182	188	200	1.0
CHG	loss	GO:0097305	response to alcohol	3	AT1G71930;AT2G33380;AT3G47860	18.67	4.7319234989589525	0.16068559185859665	1.0	200	188	200	1.0
CHG	loss	GO:0098655	monoatomic cation transmembrane transport	3	AT2G07695;AT3G51860;AT5G46370	15.09	3.6306886399139193	0.1988071570576541	1.0	200	188	200	1.0
CHG	loss	GO:0141187	nucleic acid biosynthetic process	4	AT1G66730;AT2G39140;AT3G16680;AT5G39920	34.085	5.155363711708416	0.11735367463693706	1.0	200	188	200	1.0
CHG	loss	GO:0160109	plant gross anatomical part developmental process	10	AT1G66730;AT1G71692;AT1G71930;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G14940;AT4G24660;AT5G23660	89.35	7.835017549438012	0.11191941801902631	1.0	200	188	200	1.0
CHG	loss	GO:0160307	protein biosynthetic process	4	AT2G07715;AT2G39140;AT3G10950;AT5G64140	11.62	3.568697241291282	0.34423407917383825	1.0	200	188	200	1.0
CHG	loss	GO:1901700	response to oxygen-containing compound	8	AT1G07200;AT1G66730;AT1G71930;AT2G33380;AT3G47860;AT4G14410;AT4G14940;AT4G16890	55.18	6.975499982080137	0.14498006524102935	1.0	200	188	200	1.0
CHG	loss	GO:1901701	cellular response to oxygen-containing compound	3	AT4G14410;AT4G14940;AT4G16890	21.145	4.267783382506662	0.14187751241428234	1.0	200	188	200	1.0
CHG	loss	GO:1902680	positive regulation of RNA biosynthetic process	3	AT1G71692;AT1G71930;AT2G10440	11.52	3.1889810284791604	0.2604166666666667	1.0	200	188	200	1.0
CHG	loss	GO:2001141	regulation of RNA biosynthetic process	16	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	59.145	7.227999377421073	0.27052159945895676	1.0	200	188	200	1.0
CHH	gain	GO:0000272	polysaccharide catabolic process	4	AT1G69940;AT3G10900;AT5G07420;AT5G18990	4.035	1.934883717436269	0.9913258983890954	0.572139303482587	114	147	200	1.0
CHH	gain	GO:0002376	immune system process	3	AT1G64790;AT5G20320;AT5G22290	7.025	2.512842016522326	0.4270462633451957	0.9701492537313433	194	147	200	1.0
CHH	gain	GO:0003006	developmental process involved in reproduction	10	AT1G19890;AT1G55540;AT1G67990;AT1G69940;AT1G73177;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G62165	45.15	5.651327277728678	0.221483942414175	1.0	200	147	200	1.0
CHH	gain	GO:0005975	carbohydrate metabolic process	9	AT1G32180;AT1G69940;AT3G10900;AT3G42153;AT3G60140;AT4G23560;AT4G28850;AT5G07420;AT5G18990	27.415	4.980238448106676	0.32828743388655846	1.0	200	147	200	1.0
CHH	gain	GO:0005976	polysaccharide metabolic process	6	AT1G32180;AT1G69940;AT3G10900;AT4G28850;AT5G07420;AT5G18990	13.595	3.559631301132183	0.44133872747333575	0.9900497512437811	198	147	200	1.0
CHH	gain	GO:0006139	nucleobase-containing compound metabolic process	9	AT1G62930;AT1G73177;AT2G24490;AT2G42725;AT4G18690;AT5G20320;AT5G39770;AT5G49010;AT5G53660	59.21	6.886646498841053	0.1520013511231211	1.0	200	147	200	1.0
CHH	gain	GO:0006259	DNA metabolic process	3	AT2G24490;AT5G39770;AT5G49010	15.295	3.471019302740912	0.1961425302386401	1.0	200	147	200	1.0
CHH	gain	GO:0006351	DNA-templated transcription	5	AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G53660	7.36	2.574956310308972	0.6793478260869565	0.900497512437811	180	147	200	1.0
CHH	gain	GO:0006355	regulation of DNA-templated transcription	10	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G22290;AT5G53660;AT5G62165	47.605	7.425562268273043	0.2100619682806428	1.0	200	147	200	1.0
CHH	gain	GO:0006810	transport	12	AT1G55540;AT1G65550;AT2G04090;AT2G16980;AT2G42005;AT2G48130;AT3G51860;AT3G51870;AT3G54860;AT5G05760;AT5G24290;AT5G37500	66.1	7.524626236564897	0.18154311649016644	1.0	200	147	200	1.0
CHH	gain	GO:0006811	monoatomic ion transport	3	AT3G51860;AT5G24290;AT5G37500	14.8	3.6523964735499312	0.2027027027027027	1.0	200	147	200	1.0
CHH	gain	GO:0006812	monoatomic cation transport	3	AT3G51860;AT5G24290;AT5G37500	12.9	3.363034344160048	0.23255813953488372	1.0	200	147	200	1.0
CHH	gain	GO:0006950	response to stress	14	AT1G33910;AT1G64790;AT1G69940;AT2G01150;AT2G18660;AT2G24490;AT3G51860;AT4G35770;AT5G20320;AT5G22290;AT5G22500;AT5G37500;AT5G39770;AT5G44585	88.79	8.410463720865739	0.15767541389796147	1.0	200	147	200	1.0
CHH	gain	GO:0006952	defense response	6	AT1G64790;AT1G69940;AT2G18660;AT5G20320;AT5G22290;AT5G44585	28.225	5.004435532605045	0.21257750221434898	1.0	200	147	200	1.0
CHH	gain	GO:0006955	immune response	3	AT1G64790;AT5G20320;AT5G22290	5.725	2.1884640732714806	0.5240174672489083	0.9502487562189055	190	147	200	1.0
CHH	gain	GO:0006996	organelle organization	9	AT1G24490;AT1G44575;AT2G01990;AT3G44370;AT3G54860;AT4G34090;AT5G23040;AT5G23120;AT5G39770	34.565	4.940220136795543	0.2603789960943151	1.0	200	147	200	1.0
CHH	gain	GO:0007049	cell cycle	4	AT2G01990;AT2G38195;AT2G38220;AT5G39770	14.04	3.3909290762267545	0.2849002849002849	1.0	200	147	200	1.0
CHH	gain	GO:0007154	cell communication	6	AT1G33910;AT1G49005;AT1G49190;AT2G34070;AT3G57040;AT5G44585	35.66	5.117069473829733	0.1682557487380819	1.0	200	147	200	1.0
CHH	gain	GO:0007165	signal transduction	4	AT1G33910;AT1G49190;AT2G34070;AT3G57040	33.93	5.059160009329612	0.11788977306218686	1.0	200	147	200	1.0
CHH	gain	GO:0007275	multicellular organism development	16	AT1G13245;AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G38195;AT2G38220;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	78.285	7.494249462087641	0.2043814268378361	1.0	200	147	200	1.0
CHH	gain	GO:0008104	intracellular protein localization	3	AT1G24490;AT3G44370;AT5G05760	14.075	3.7107108483415985	0.21314387211367675	1.0	200	147	200	1.0
CHH	gain	GO:0008152	metabolic process	34	AT1G32180;AT1G50490;AT1G62930;AT1G67980;AT1G67990;AT1G69940;AT1G71920;AT1G73177;AT2G01150;AT2G18660;AT2G22450;AT2G24490;AT2G30920;AT2G38195;AT2G38220;AT2G42725;AT3G10900;AT3G29110;AT3G42153;AT3G51860;AT3G60140;AT4G18690;AT4G23560;AT4G28850;AT5G07420;AT5G18990;AT5G20320;AT5G22500;AT5G23040;AT5G39770;AT5G40850;AT5G44585;AT5G49010;AT5G53660	194.495	10.050869365383058	0.17481169181727035	1.0	200	147	200	1.0
CHH	gain	GO:0009056	catabolic process	5	AT1G69940;AT3G10900;AT5G07420;AT5G18990;AT5G39770	30.815	5.150803335403124	0.1622586402725945	1.0	200	147	200	1.0
CHH	gain	GO:0009057	macromolecule catabolic process	5	AT1G69940;AT3G10900;AT5G07420;AT5G18990;AT5G39770	16.215	3.709282275589176	0.3083564600678384	1.0	200	147	200	1.0
CHH	gain	GO:0009058	biosynthetic process	17	AT1G32180;AT1G62930;AT1G67980;AT1G67990;AT1G71920;AT1G73177;AT2G22450;AT2G30920;AT2G42725;AT3G29110;AT4G18690;AT5G20320;AT5G22500;AT5G23040;AT5G40850;AT5G44585;AT5G53660	93.68	9.212361260827636	0.18146883005977796	1.0	200	147	200	1.0
CHH	gain	GO:0009059	macromolecule biosynthetic process	8	AT1G32180;AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G23040;AT5G53660	54.33	7.256107772077293	0.14724829744156084	1.0	200	147	200	1.0
CHH	gain	GO:0009314	response to radiation	5	AT1G13245;AT1G44575;AT5G23040;AT5G40850;AT5G53660	23.525	5.13024122239881	0.21253985122210417	1.0	200	147	200	1.0
CHH	gain	GO:0009416	response to light stimulus	5	AT1G13245;AT1G44575;AT5G23040;AT5G40850;AT5G53660	22.16	4.807743753570892	0.22563176895306858	1.0	200	147	200	1.0
CHH	gain	GO:0009555	pollen development	4	AT1G19890;AT1G73177;AT2G38195;AT2G38220	13.275	3.3150226243571845	0.3013182674199623	1.0	200	147	200	1.0
CHH	gain	GO:0009605	response to external stimulus	9	AT1G64790;AT1G69940;AT2G15480;AT2G18660;AT3G51860;AT3G51870;AT5G20320;AT5G22290;AT5G44585	40.295	5.883704190388899	0.2233527732969351	1.0	200	147	200	1.0
CHH	gain	GO:0009607	response to biotic stimulus	9	AT1G64790;AT1G69940;AT2G15480;AT2G18660;AT3G51860;AT3G51870;AT5G20320;AT5G22290;AT5G44585	34.195	5.480599875925991	0.2631963737388507	1.0	200	147	200	1.0
CHH	gain	GO:0009611	response to wounding	3	AT4G35770;AT5G22500;AT5G44585	7.38	2.6637567456507742	0.4065040650406504	0.9751243781094527	195	147	200	1.0
CHH	gain	GO:0009617	response to bacterium	3	AT1G64790;AT1G69940;AT5G44585	14.97	3.690406481676507	0.2004008016032064	1.0	200	147	200	1.0
CHH	gain	GO:0009628	response to abiotic stimulus	9	AT1G13245;AT1G33910;AT1G44575;AT2G01150;AT5G22500;AT5G23040;AT5G37500;AT5G40850;AT5G53660	61.745	7.069651688732667	0.14576079034739656	1.0	200	147	200	1.0
CHH	gain	GO:0009639	response to red or far red light	3	AT1G13245;AT5G23040;AT5G53660	6.615	2.591674169335335	0.4535147392290249	0.9502487562189055	190	147	200	1.0
CHH	gain	GO:0009653	anatomical structure morphogenesis	4	AT1G26960;AT1G49005;AT1G69940;AT5G44585	32.32	5.4596336873457085	0.12376237623762376	1.0	200	147	200	1.0
CHH	gain	GO:0009657	plastid organization	5	AT1G24490;AT1G44575;AT4G34090;AT5G23040;AT5G23120	8.09	2.722480486615102	0.6180469715698393	0.8955223880597015	179	147	200	1.0
CHH	gain	GO:0009658	chloroplast organization	3	AT1G24490;AT4G34090;AT5G23040	6.105	2.365158557052781	0.49140049140049136	0.9601990049751243	192	147	200	1.0
CHH	gain	GO:0009664	plant-type cell wall organization	5	AT1G23720;AT2G34070;AT3G28550;AT5G06630;AT5G44585	4.15	1.7993054215446573	1.2048192771084336	0.4079601990049751	81	147	200	1.0
CHH	gain	GO:0009698	phenylpropanoid metabolic process	3	AT1G67980;AT1G67990;AT5G22500	3.605	1.678980345328676	0.8321775312066574	0.746268656716418	149	147	200	1.0
CHH	gain	GO:0009699	phenylpropanoid biosynthetic process	3	AT1G67980;AT1G67990;AT5G22500	2.415	1.4151943329451258	1.2422360248447204	0.48258706467661694	96	147	200	1.0
CHH	gain	GO:0009719	response to endogenous stimulus	7	AT1G26960;AT1G49190;AT2G34070;AT3G57040;AT4G35770;AT5G24290;AT5G37500	37.11	5.665500860471207	0.18862840204796552	1.0	200	147	200	1.0
CHH	gain	GO:0009725	response to hormone	7	AT1G26960;AT1G49190;AT2G34070;AT3G57040;AT4G35770;AT5G24290;AT5G37500	37.01	5.6885762717924555	0.18913807079167794	1.0	200	147	200	1.0
CHH	gain	GO:0009753	response to jasmonic acid	4	AT2G34070;AT4G35770;AT5G24290;AT5G37500	5.835	2.426473778964035	0.6855184233076264	0.8258706467661692	165	147	200	1.0
CHH	gain	GO:0009755	hormone-mediated signaling pathway	3	AT1G49190;AT2G34070;AT3G57040	12.99	3.307551964822321	0.23094688221709006	1.0	200	147	200	1.0
CHH	gain	GO:0009791	post-embryonic development	9	AT1G26960;AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G62165	45.92	5.871422314908016	0.19599303135888502	1.0	200	147	200	1.0
CHH	gain	GO:0009889	regulation of biosynthetic process	12	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G40850;AT5G53660;AT5G62165	67.76	8.322403498989917	0.17709563164108616	1.0	200	147	200	1.0
CHH	gain	GO:0009890	negative regulation of biosynthetic process	3	AT4G04030;AT4G25530;AT5G20320	16.985	3.9780365760007843	0.17662643508978512	1.0	200	147	200	1.0
CHH	gain	GO:0009891	positive regulation of biosynthetic process	4	AT2G10440;AT5G22290;AT5G40850;AT5G62165	14.265	3.3052647397750126	0.28040658955485454	1.0	200	147	200	1.0
CHH	gain	GO:0009892	negative regulation of metabolic process	4	AT4G04030;AT4G25530;AT5G20320;AT5G44585	19.565	4.333102237427586	0.20444671607462303	1.0	200	147	200	1.0
CHH	gain	GO:0009893	positive regulation of metabolic process	4	AT2G10440;AT5G22290;AT5G40850;AT5G62165	16.95	3.706413360649358	0.2359882005899705	1.0	200	147	200	1.0
CHH	gain	GO:0009909	regulation of flower development	3	AT4G25530;AT5G22290;AT5G62165	5.49	2.156362678215331	0.5464480874316939	0.9303482587064676	186	147	200	1.0
CHH	gain	GO:0009987	cellular process	64	AT1G19890;AT1G23720;AT1G24490;AT1G26960;AT1G32180;AT1G33910;AT1G44575;AT1G49005;AT1G49190;AT1G50490;AT1G55540;AT1G62930;AT1G65550;AT1G67980;AT1G67990;AT1G69940;AT1G71920;AT1G73177;AT2G01150;AT2G01990;AT2G04090;AT2G16980;AT2G18660;AT2G22450;AT2G24490;AT2G30920;AT2G34070;AT2G38195;AT2G38220;AT2G42005;AT2G42725;AT3G10900;AT3G28550;AT3G29110;AT3G42153;AT3G44370;AT3G51860;AT3G51870;AT3G54860;AT3G57040;AT3G60140;AT4G08990;AT4G14140;AT4G18690;AT4G23560;AT4G28850;AT4G34090;AT5G02370;AT5G05760;AT5G06630;AT5G07420;AT5G18990;AT5G20320;AT5G22290;AT5G22500;AT5G23040;AT5G23120;AT5G24290;AT5G37500;AT5G39770;AT5G40850;AT5G44585;AT5G49010;AT5G53660	320.585	9.001265188850924	0.19963504218849917	1.0	200	147	200	1.0
CHH	gain	GO:0010015	root morphogenesis	3	AT1G26960;AT1G49005;AT5G44585	11.05	3.150793550837627	0.27149321266968324	0.9950248756218906	199	147	200	1.0
CHH	gain	GO:0010073	meristem maintenance	3	AT1G49005;AT5G20320;AT5G44585	6.18	2.409896263327532	0.4854368932038835	0.9353233830845771	187	147	200	1.0
CHH	gain	GO:0010154	fruit development	4	AT1G55540;AT1G67990;AT2G48130;AT5G23040	21.29	4.268008903458384	0.18788163457022078	1.0	200	147	200	1.0
CHH	gain	GO:0010467	gene expression	7	AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G23040;AT5G53660	40.86	6.1911549811000395	0.17131669114047968	1.0	200	147	200	1.0
CHH	gain	GO:0010468	regulation of gene expression	11	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G53660;AT5G62165	62.615	8.232665121332206	0.17567675477122094	1.0	200	147	200	1.0
CHH	gain	GO:0010556	regulation of macromolecule biosynthetic process	11	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G53660;AT5G62165	64.05	8.163792011069424	0.1717408274785324	1.0	200	147	200	1.0
CHH	gain	GO:0010557	positive regulation of macromolecule biosynthetic process	3	AT2G10440;AT5G22290;AT5G62165	12.375	3.1771646164465595	0.24242424242424243	1.0	200	147	200	1.0
CHH	gain	GO:0010558	negative regulation of macromolecule biosynthetic process	3	AT4G04030;AT4G25530;AT5G20320	16.495	3.968623816891688	0.18187329493785995	1.0	200	147	200	1.0
CHH	gain	GO:0010604	positive regulation of macromolecule metabolic process	3	AT2G10440;AT5G22290;AT5G62165	14.25	3.4069781331848885	0.21052631578947367	1.0	200	147	200	1.0
CHH	gain	GO:0010605	negative regulation of macromolecule metabolic process	3	AT4G04030;AT4G25530;AT5G20320	18.02	4.144828102587608	0.16648168701442842	1.0	200	147	200	1.0
CHH	gain	GO:0016043	cellular component organization	19	AT1G23720;AT1G24490;AT1G44575;AT1G69940;AT2G01990;AT2G34070;AT3G28550;AT3G44370;AT3G54860;AT4G34090;AT5G05760;AT5G06630;AT5G07420;AT5G18990;AT5G20320;AT5G23040;AT5G23120;AT5G39770;AT5G44585	66.895	7.043718833116575	0.284027206816653	1.0	200	147	200	1.0
CHH	gain	GO:0016052	carbohydrate catabolic process	4	AT1G69940;AT3G10900;AT5G07420;AT5G18990	6.16	2.5048752463945188	0.6493506493506493	0.845771144278607	169	147	200	1.0
CHH	gain	GO:0016070	RNA metabolic process	6	AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G53660	34.785	5.868455929799599	0.172488141440276	1.0	200	147	200	1.0
CHH	gain	GO:0016567	protein ubiquitination	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	15.73	3.81144329618059	0.31786395422759056	1.0	200	147	200	1.0
CHH	gain	GO:0019219	regulation of nucleobase-containing compound metabolic process	10	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G22290;AT5G53660;AT5G62165	52.525	7.737530290732322	0.19038553069966682	1.0	200	147	200	1.0
CHH	gain	GO:0019222	regulation of metabolic process	13	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G40850;AT5G44585;AT5G53660;AT5G62165	76.77	8.582954036926948	0.16933698059137686	1.0	200	147	200	1.0
CHH	gain	GO:0019538	protein metabolic process	6	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220;AT5G23040	60.68	6.297428046432925	0.0988793671720501	1.0	200	147	200	1.0
CHH	gain	GO:0019748	secondary metabolic process	3	AT1G67980;AT1G67990;AT5G22500	5.245	2.1035624545042624	0.5719733079122974	0.9203980099502488	184	147	200	1.0
CHH	gain	GO:0019953	sexual reproduction	3	AT1G19890;AT2G01990;AT5G39770	8.255	2.8478017838325718	0.3634161114476075	0.9900497512437811	198	147	200	1.0
CHH	gain	GO:0022414	reproductive process	12	AT1G19890;AT1G55540;AT1G67990;AT1G69940;AT1G73177;AT2G01990;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G39770;AT5G62165	51.81	6.298722092615277	0.23161551823972204	1.0	200	147	200	1.0
CHH	gain	GO:0022607	cellular component assembly	3	AT3G44370;AT4G34090;AT5G23120	19.45	4.305519713112463	0.15424164524421594	1.0	200	147	200	1.0
CHH	gain	GO:0022622	root system development	3	AT1G26960;AT1G49005;AT5G44585	19.48	4.342764096747594	0.1540041067761807	1.0	200	147	200	1.0
CHH	gain	GO:0023052	signaling	6	AT1G33910;AT1G49005;AT1G49190;AT2G34070;AT3G57040;AT5G44585	34.59	5.087425675132722	0.17346053772766695	1.0	200	147	200	1.0
CHH	gain	GO:0030001	metal ion transport	3	AT3G51860;AT5G24290;AT5G37500	8.35	2.706935536727833	0.3592814371257485	0.9950248756218906	199	147	200	1.0
CHH	gain	GO:0030154	cell differentiation	5	AT1G19890;AT1G26960;AT1G49005;AT1G69940;AT5G44585	18.345	3.9237705080700147	0.27255382938130285	1.0	200	147	200	1.0
CHH	gain	GO:0032446	protein modification by small protein conjugation	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	16.545	3.884324265557642	0.30220610456331215	1.0	200	147	200	1.0
CHH	gain	GO:0032501	multicellular organismal process	17	AT1G13245;AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G69940;AT1G73177;AT2G31215;AT2G38195;AT2G38220;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	86.6	7.654410493303913	0.19630484988452657	1.0	200	147	200	1.0
CHH	gain	GO:0032502	developmental process	17	AT1G13245;AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G69940;AT1G73177;AT2G31215;AT2G38195;AT2G38220;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	92.445	8.11399870594037	0.1838931256422738	1.0	200	147	200	1.0
CHH	gain	GO:0032774	RNA biosynthetic process	6	AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G53660	24.45	4.8638976140539825	0.24539877300613497	1.0	200	147	200	1.0
CHH	gain	GO:0032870	cellular response to hormone stimulus	3	AT1G49190;AT2G34070;AT3G57040	15.43	3.8203533867955204	0.19442644199611148	1.0	200	147	200	1.0
CHH	gain	GO:0033036	macromolecule localization	5	AT1G24490;AT1G55540;AT2G48130;AT3G44370;AT5G05760	20.76	4.4556032139318615	0.24084778420038533	1.0	200	147	200	1.0
CHH	gain	GO:0033554	cellular response to stress	6	AT1G33910;AT2G01150;AT2G24490;AT3G51860;AT5G22290;AT5G39770	29.015	4.893339861485205	0.2067895915905566	1.0	200	147	200	1.0
CHH	gain	GO:0033993	response to lipid	5	AT1G26960;AT2G34070;AT4G35770;AT5G24290;AT5G37500	25.07	4.969416464737085	0.1994415636218588	1.0	200	147	200	1.0
CHH	gain	GO:0034220	monoatomic ion transmembrane transport	3	AT3G51860;AT5G24290;AT5G37500	13.415	3.566899914491576	0.22363026462914648	1.0	200	147	200	1.0
CHH	gain	GO:0034654	nucleobase-containing compound biosynthetic process	6	AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G53660	31.71	5.2024897885531525	0.1892147587511826	1.0	200	147	200	1.0
CHH	gain	GO:0035556	intracellular signal transduction	3	AT1G33910;AT1G49190;AT3G57040	11.15	3.1188940347501397	0.26905829596412556	1.0	200	147	200	1.0
CHH	gain	GO:0036211	protein modification process	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	28.1	5.047771785649576	0.1779359430604982	1.0	200	147	200	1.0
CHH	gain	GO:0042221	response to chemical	10	AT1G26960;AT1G49190;AT2G01150;AT2G04090;AT2G34070;AT3G51860;AT3G57040;AT4G35770;AT5G24290;AT5G37500	73.4	7.166589146867544	0.13623978201634876	1.0	200	147	200	1.0
CHH	gain	GO:0042545	cell wall modification	4	AT1G69940;AT2G34070;AT5G07420;AT5G18990	4.655	2.1968101875218986	0.8592910848549946	0.7114427860696517	142	147	200	1.0
CHH	gain	GO:0043170	macromolecule metabolic process	20	AT1G32180;AT1G50490;AT1G62930;AT1G69940;AT1G73177;AT2G01150;AT2G24490;AT2G38195;AT2G38220;AT2G42725;AT3G10900;AT4G18690;AT4G28850;AT5G07420;AT5G18990;AT5G20320;AT5G23040;AT5G39770;AT5G49010;AT5G53660	119.57	8.636845488950366	0.16726603663126202	1.0	200	147	200	1.0
CHH	gain	GO:0043207	response to external biotic stimulus	9	AT1G64790;AT1G69940;AT2G15480;AT2G18660;AT3G51860;AT3G51870;AT5G20320;AT5G22290;AT5G44585	34.035	5.47574424165338	0.26443367122080214	1.0	200	147	200	1.0
CHH	gain	GO:0043412	macromolecule modification	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	36.8	5.445181356024822	0.13586956521739132	1.0	200	147	200	1.0
CHH	gain	GO:0043687	post-translational protein modification	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	19.595	4.155836257602082	0.25516713447307987	1.0	200	147	200	1.0
CHH	gain	GO:0043933	protein-containing complex organization	3	AT3G44370;AT4G34090;AT5G23120	9.715	3.010610403223903	0.30880082346886256	1.0	200	147	200	1.0
CHH	gain	GO:0044085	cellular component biogenesis	4	AT3G44370;AT4G28850;AT4G34090;AT5G23120	28.54	5.108659315319439	0.1401541695865452	1.0	200	147	200	1.0
CHH	gain	GO:0044238	primary metabolic process	26	AT1G32180;AT1G50490;AT1G62930;AT1G69940;AT1G71920;AT1G73177;AT2G01150;AT2G24490;AT2G38195;AT2G38220;AT2G42725;AT3G10900;AT3G29110;AT3G42153;AT3G60140;AT4G18690;AT4G23560;AT4G28850;AT5G07420;AT5G18990;AT5G20320;AT5G23040;AT5G39770;AT5G44585;AT5G49010;AT5G53660	168.085	9.618096225345129	0.15468364220483682	1.0	200	147	200	1.0
CHH	gain	GO:0044281	small molecule metabolic process	4	AT1G71920;AT2G22450;AT2G30920;AT5G44585	36.025	5.995362791358004	0.11103400416377517	1.0	200	147	200	1.0
CHH	gain	GO:0044283	small molecule biosynthetic process	4	AT1G71920;AT2G22450;AT2G30920;AT5G44585	15.245	3.9553729280562178	0.2623811085601837	1.0	200	147	200	1.0
CHH	gain	GO:0044419	biological process involved in interspecies interaction between organisms	9	AT1G64790;AT1G69940;AT2G15480;AT2G18660;AT3G51860;AT3G51870;AT5G20320;AT5G22290;AT5G44585	34.45	5.540532465386316	0.2612481857764876	1.0	200	147	200	1.0
CHH	gain	GO:0044550	secondary metabolite biosynthetic process	3	AT1G67980;AT1G67990;AT5G22500	2.81	1.582371637764024	1.0676156583629892	0.572139303482587	114	147	200	1.0
CHH	gain	GO:0045087	innate immune response	3	AT1G64790;AT5G20320;AT5G22290	5.47	2.1769474040499923	0.5484460694698355	0.9303482587064676	186	147	200	1.0
CHH	gain	GO:0045229	external encapsulating structure organization	8	AT1G23720;AT1G69940;AT2G34070;AT3G28550;AT5G06630;AT5G07420;AT5G18990;AT5G44585	9.785	3.070631042636023	0.8175779253960143	0.746268656716418	149	147	200	1.0
CHH	gain	GO:0045488	pectin metabolic process	3	AT1G69940;AT5G07420;AT5G18990	4.3	1.8248287590894665	0.6976744186046512	0.8407960199004975	168	147	200	1.0
CHH	gain	GO:0045490	pectin catabolic process	3	AT1G69940;AT5G07420;AT5G18990	2.165	1.310639157052772	1.3856812933025404	0.35323383084577115	70	147	200	1.0
CHH	gain	GO:0045893	positive regulation of DNA-templated transcription	3	AT2G10440;AT5G22290;AT5G62165	9.45	2.8526303651191856	0.3174603174603175	1.0	200	147	200	1.0
CHH	gain	GO:0048229	gametophyte development	4	AT1G19890;AT1G73177;AT2G38195;AT2G38220	17.095	3.651845423891874	0.23398654577361802	1.0	200	147	200	1.0
CHH	gain	GO:0048316	seed development	4	AT1G55540;AT1G67990;AT2G48130;AT5G23040	20.27	4.174577822966061	0.1973359644795264	1.0	200	147	200	1.0
CHH	gain	GO:0048364	root development	3	AT1G26960;AT1G49005;AT5G44585	19.42	4.315506922714862	0.1544799176107106	1.0	200	147	200	1.0
CHH	gain	GO:0048367	shoot system development	5	AT1G13245;AT1G73177;AT2G31215;AT5G53660;AT5G62165	23.74	4.371773095667259	0.2106149957877001	1.0	200	147	200	1.0
CHH	gain	GO:0048507	meristem development	3	AT1G49005;AT5G20320;AT5G44585	9.245	2.9146140396285767	0.3244997295835587	1.0	200	147	200	1.0
CHH	gain	GO:0048518	positive regulation of biological process	8	AT2G01150;AT2G10440;AT4G25530;AT5G22290;AT5G23040;AT5G37500;AT5G40850;AT5G62165	31.415	5.156818302015311	0.2546554193856438	1.0	200	147	200	1.0
CHH	gain	GO:0048519	negative regulation of biological process	6	AT1G13245;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G44585	33.55	5.500681775925614	0.17883755588673622	1.0	200	147	200	1.0
